Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4324
Event count: 4706082684

Overhead  Symbol
0.06%     libopusV2JNI.so[+16d58]
0.06%     libopusV2JNI.so[+afb8]
0.06%     libopusV2JNI.so[+152c0]
0.06%     libopusV2JNI.so[+16c74]
0.06%     libopusV2JNI.so[+13738]
0.06%     libopusV2JNI.so[+15200]
0.06%     libopusV2JNI.so[+15100]
0.06%     libopusV2JNI.so[+15354]
0.06%     libopusV2JNI.so[+15a28]
0.06%     libopusV2JNI.so[+170ec]
0.06%     libopusV2JNI.so[+113d8]
0.06%     libopusV2JNI.so[+15258]
0.06%     libopusV2JNI.so[+1356c]
0.06%     libopusV2JNI.so[+afa4]
0.06%     libopusV2JNI.so[+16ff4]
0.06%     libopusV2JNI.so[+11dbc]
0.06%     libopusV2JNI.so[+afbc]
0.06%     libopusV2JNI.so[+145e4]
0.06%     libopusV2JNI.so[+e580]
0.06%     libopusV2JNI.so[+b8e8]
0.06%     libopusV2JNI.so[+16a84]
0.06%     libopusV2JNI.so[+117f0]
0.06%     libopusV2JNI.so[+16fb0]
0.06%     libopusV2JNI.so[+de20]
0.06%     libopusV2JNI.so[+15224]
0.06%     libopusV2JNI.so[+af9c]
0.06%     libopusV2JNI.so[+17074]
0.06%     libopusV2JNI.so[+13794]
0.06%     libopusV2JNI.so[+16d6c]
0.06%     libopusV2JNI.so[+17304]
0.06%     libopusV2JNI.so[+132c0]
0.06%     libopusV2JNI.so[+14064]
0.06%     libopusV2JNI.so[+ad00]
0.06%     libopusV2JNI.so[+152d0]
0.06%     libopusV2JNI.so[+afc8]
0.06%     libopusV2JNI.so[+14ab0]
0.06%     libopusV2JNI.so[+172ac]
0.06%     libopusV2JNI.so[+14554]
0.05%     libopusV2JNI.so[+12d54]
0.05%     libopusV2JNI.so[+15970]
0.05%     libopusV2JNI.so[+af7c]
0.05%     libopusV2JNI.so[+af24]
0.05%     libopusV2JNI.so[+1428c]
0.05%     libopusV2JNI.so[+15284]
0.05%     libopusV2JNI.so[+16bc8]
0.05%     libopusV2JNI.so[+15234]
0.05%     libopusV2JNI.so[+11d68]
0.05%     libopusV2JNI.so[+16a04]
0.05%     libopusV2JNI.so[+16fb8]
0.05%     libopusV2JNI.so[+1716c]
0.05%     libopusV2JNI.so[+e280]
0.05%     libopusV2JNI.so[+152fc]
0.05%     libopusV2JNI.so[+16d54]
0.05%     libopusV2JNI.so[+152cc]
0.05%     libopusV2JNI.so[+deec]
0.05%     libopusV2JNI.so[+16fb4]
0.05%     libopusV2JNI.so[+169d0]
0.05%     libopusV2JNI.so[+1418c]
0.05%     libopusV2JNI.so[+117ac]
0.05%     libopusV2JNI.so[+1524c]
0.05%     libopusV2JNI.so[+11784]
0.05%     libopusV2JNI.so[+17020]
0.05%     libopusV2JNI.so[+15a00]
0.05%     libopusV2JNI.so[+11414]
0.05%     libopusV2JNI.so[+fcec]
0.05%     libopusV2JNI.so[+16a10]
0.05%     libopusV2JNI.so[+af4c]
0.05%     @plt
0.05%     libopusV2JNI.so[+12f20]
0.05%     libopusV2JNI.so[+172bc]
0.05%     libopusV2JNI.so[+13548]
0.05%     libopusV2JNI.so[+169ac]
0.05%     libopusV2JNI.so[+13578]
0.05%     libopusV2JNI.so[+13a30]
0.05%     libopusV2JNI.so[+15378]
0.05%     libopusV2JNI.so[+af60]
0.05%     libopusV2JNI.so[+1724c]
0.05%     libopusV2JNI.so[+169cc]
0.05%     libopusV2JNI.so[+113ec]
0.05%     libopusV2JNI.so[+16fc8]
0.05%     libopusV2JNI.so[+16bd4]
0.05%     libopusV2JNI.so[+14dfc]
0.05%     libopusV2JNI.so[+15460]
0.05%     libopusV2JNI.so[+dc54]
0.05%     libopusV2JNI.so[+13e40]
0.05%     libopusV2JNI.so[+16fe0]
0.05%     libopusV2JNI.so[+14c9c]
0.05%     libopusV2JNI.so[+1510c]
0.05%     libopusV2JNI.so[+16f2c]
0.05%     libopusV2JNI.so[+11618]
0.05%     libopusV2JNI.so[+13ae4]
0.05%     libopusV2JNI.so[+17234]
0.05%     libopusV2JNI.so[+172a0]
0.05%     libopusV2JNI.so[+14b6c]
0.05%     libopusV2JNI.so[+11574]
0.05%     libopusV2JNI.so[+17084]
0.05%     libopusV2JNI.so[+11da4]
0.05%     libopusV2JNI.so[+af50]
0.05%     libopusV2JNI.so[+1547c]
0.05%     libopusV2JNI.so[+137a0]
0.05%     libopusV2JNI.so[+152ec]
0.05%     libopusV2JNI.so[+15020]
0.05%     libopusV2JNI.so[+135dc]
0.05%     libopusV2JNI.so[+11d90]
0.05%     libopusV2JNI.so[+17004]
0.05%     libopusV2JNI.so[+14ca4]
0.05%     libopusV2JNI.so[+135e4]
0.05%     libopusV2JNI.so[+15980]
0.05%     libopusV2JNI.so[+16f70]
0.05%     libopusV2JNI.so[+16e64]
0.05%     libopusV2JNI.so[+1545c]
0.05%     libopusV2JNI.so[+144b0]
0.05%     libopusV2JNI.so[+16f00]
0.05%     libopusV2JNI.so[+1709c]
0.05%     libopusV2JNI.so[+b010]
0.05%     libopusV2JNI.so[+170e8]
0.05%     libopusV2JNI.so[+140c0]
0.05%     libopusV2JNI.so[+13798]
0.05%     libopusV2JNI.so[+12d44]
0.05%     libopusV2JNI.so[+135a4]
0.05%     libopusV2JNI.so[+172ec]
0.05%     libopusV2JNI.so[+17128]
0.05%     libopusV2JNI.so[+169b4]
0.05%     libopusV2JNI.so[+13ad8]
0.05%     libopusV2JNI.so[+14420]
0.05%     libopusV2JNI.so[+aec0]
0.05%     libopusV2JNI.so[+11dd8]
0.05%     libopusV2JNI.so[+16b00]
0.05%     libopusV2JNI.so[+16bac]
0.05%     libopusV2JNI.so[+16664]
0.05%     libopusV2JNI.so[+16c14]
0.05%     libopusV2JNI.so[+e200]
0.05%     libopusV2JNI.so[+16fc4]
0.05%     libopusV2JNI.so[+17010]
0.05%     libopusV2JNI.so[+154ac]
0.05%     libopusV2JNI.so[+170bc]
0.05%     libopusV2JNI.so[+152e8]
0.05%     libopusV2JNI.so[+118f4]
0.05%     libopusV2JNI.so[+17080]
0.05%     libopusV2JNI.so[+169bc]
0.05%     libopusV2JNI.so[+12194]
0.05%     libopusV2JNI.so[+1610c]
