Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 90 --call-graph fp --app com.gorgeous.liteinternational
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 70985
Event count: 143029223645

Overhead  Symbol
0.04%     split_config.arm64_v8a.apk[+c95e8]
0.04%     split_config.arm64_v8a.apk[+9d6908]
0.04%     split_config.arm64_v8a.apk[+9d690c]
0.04%     split_config.arm64_v8a.apk[+cee394]
0.04%     split_config.arm64_v8a.apk[+9d4ab4]
0.04%     split_config.arm64_v8a.apk[+d07a68]
0.04%     split_config.arm64_v8a.apk[+b5b50]
0.04%     split_config.arm64_v8a.apk[+d8ded8]
0.04%     split_config.arm64_v8a.apk[+613ec]
0.04%     split_config.arm64_v8a.apk[+61434]
0.04%     split_config.arm64_v8a.apk[+c949c]
0.04%     split_config.arm64_v8a.apk[+d72f58]
0.04%     split_config.arm64_v8a.apk[+e6a60c]
0.04%     split_config.arm64_v8a.apk[+7fe284]
0.04%     split_config.arm64_v8a.apk[+c2c580]
0.04%     split_config.arm64_v8a.apk[+e65e50]
0.04%     split_config.arm64_v8a.apk[+e6b5d8]
0.04%     split_config.arm64_v8a.apk[+d31bf0]
0.04%     split_config.arm64_v8a.apk[+cee388]
0.04%     split_config.arm64_v8a.apk[+c9490]
0.04%     split_config.arm64_v8a.apk[+80b6f8]
0.04%     split_config.arm64_v8a.apk[+614dc]
0.04%     split_config.arm64_v8a.apk[+c9894]
