Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 3600
Event count: 1113889669

Overhead  Symbol
0.02%     art::mirror::PrimitiveArray<signed char>::Alloc(art::Thread*, unsigned long)
0.02%     art::JNI<false>::SetByteArrayRegion(_JNIEnv*, _jbyteArray*, int, int, signed char const*)
0.02%     mterp_op_const_wide
0.02%     mterp_op_invoke_interface_range
0.02%     mterp_op_new_instance
0.02%     mterp_op_iput_boolean
0.02%     mterp_op_mul_long
0.01%     art::JNI<false>::ReleaseStringCritical(_JNIEnv*, _jstring*, unsigned short const*)
0.01%     mspace_usable_size
0.01%     art::JNI<false>::CallBooleanMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list)
0.01%     art::mirror::String::AllocFromStrings(art::Thread*, art::Handle<art::mirror::String>, art::Handle<art::mirror::String>)
0.01%     mterp_op_if_lez
0.01%     mterp_op_or_int_2addr
0.01%     _ZNSt3__110__function6__funcIZN3artL24ShouldDenyAccessToMemberINS2_9ArtMethodEEEbPT_PNS2_6ThreadEEUlvE_NS_9allocatorIS9_EEFNS2_9hiddenapi13AccessContextEvEE7destroyEv$05ed2e114f3221114f32dbc93de692c9
0.01%     mterp_op_move_object
0.01%     art::Thread::Park(bool, long)
0.01%     art::FindMethodJNI(art::ScopedObjectAccess const&, _jclass*, char const*, char const*, bool)
0.01%     mterp_op_iput_wide
0.01%     art::Class_isAnonymousClass(_JNIEnv*, _jobject*)
0.01%     art::VMRuntime_newUnpaddedArray(_JNIEnv*, _jobject*, _jclass*, int)
0.01%     artIsAssignableFromCode
0.01%     art::jit::JitCodeCache::CopyInlineCacheInto(art::InlineCache const&, art::Handle<art::mirror::ObjectArray<art::mirror::Class> >)
0.01%     art::Monitor::GetHashCode()
0.01%     _ZZN3art12StackVisitor9WalkStackILNS0_16CountTransitionsE0EZNKS_6Thread16GetCurrentMethodEPjbbE4$_76EEvRKT0_PS3_PNS_7ContextENS0_13StackWalkKindEbbEN18LambdaStackVisitor10VisitFrameEv$9179be54b48893a4aa4b2e5c55573bc5
0.01%     mterp_op_cmpl_float
0.01%     void art::gc::accounting::CardTable::ModifyCardsAtomic<art::gc::AgeCardVisitor, art::VoidFunctor>(unsigned char*, unsigned char*, art::gc::AgeCardVisitor const&, art::VoidFunctor const&)
0.01%     art::ArtMethod* art::ClassLinker::ResolveMethod<(art::ClassLinker::ResolveMode)1>(unsigned int, art::Handle<art::mirror::DexCache>, art::Handle<art::mirror::ClassLoader>, art::ArtMethod*, art::InvokeType)
0.01%     art_quick_alloc_array_resolved8_region_tlab
0.00%     art::ThreadList::Unregister(art::Thread*)
0.00%     MterpConstString
0.00%     art::ConditionVariable::TimedWait(art::Thread*, long, int)
0.00%     art::RuntimeCallbacks::MonitorWaitFinished(art::Monitor*, bool)
0.00%     void art::Monitor::Lock<(art::LockReason)0>(art::Thread*)
0.00%     art::jit::Jit::CompileMethod(art::ArtMethod*, art::Thread*, bool, bool, bool)
0.00%     art::ProfileSaver::Run()
0.00%     art::RuntimeCallbacks::IsMethodBeingInspected(art::ArtMethod*)
0.00%     art::StringBuilderAppend::AppendF(unsigned int, unsigned int const*, art::Thread*)
