Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4394
Event count: 4726320969

Overhead  Symbol
0.07%     libopusV2JNI.so[+1502c]
0.07%     libopusV2JNI.so[+14424]
0.07%     libopusV2JNI.so[+115a4]
0.07%     libopusV2JNI.so[+145e0]
0.07%     libopusV2JNI.so[+16f6c]
0.07%     libopusV2JNI.so[+150b4]
0.07%     libopusV2JNI.so[+14a18]
0.07%     libopusV2JNI.so[+16f2c]
0.07%     libopusV2JNI.so[+15490]
0.07%     libopusV2JNI.so[+13f10]
0.07%     libopusV2JNI.so[+15230]
0.07%     libopusV2JNI.so[+16c70]
0.07%     libopusV2JNI.so[+15cc0]
0.07%     libopusV2JNI.so[+cac0]
0.07%     libopusV2JNI.so[+1711c]
0.07%     libopusV2JNI.so[+115b0]
0.07%     libopusV2JNI.so[+17018]
0.07%     libopusV2JNI.so[+13a20]
0.07%     libopusV2JNI.so[+15928]
0.07%     libopusV2JNI.so[+169f4]
0.07%     libopusV2JNI.so[+16f38]
0.07%     libopusV2JNI.so[+16a88]
0.07%     libopusV2JNI.so[+151d4]
0.07%     libopusV2JNI.so[+16d68]
0.07%     libopusV2JNI.so[+13be8]
0.07%     libopusV2JNI.so[+172ec]
0.07%     libopusV2JNI.so[+11764]
0.07%     libopusV2JNI.so[+11778]
0.07%     libopusV2JNI.so[+13be4]
0.07%     libopusV2JNI.so[+17084]
0.07%     libopusV2JNI.so[+115a0]
0.07%     libopusV2JNI.so[+1529c]
0.07%     libopusV2JNI.so[+153d4]
0.07%     libopusV2JNI.so[+12cb4]
0.07%     libopusV2JNI.so[+1377c]
0.07%     libopusV2JNI.so[+17048]
0.07%     libopusV2JNI.so[+16a78]
0.07%     libopusV2JNI.so[+14280]
0.07%     libopusV2JNI.so[+16fe8]
0.07%     libopusV2JNI.so[+17094]
0.07%     libopusV2JNI.so[+1527c]
0.07%     libopusV2JNI.so[+1171c]
0.07%     libopusV2JNI.so[+16d8c]
0.07%     libopusV2JNI.so[+af54]
0.07%     libopusV2JNI.so[+1544c]
0.07%     libopusV2JNI.so[+139c0]
0.07%     libopusV2JNI.so[+172b8]
0.06%     libopusV2JNI.so[+16bd8]
0.06%     libopusV2JNI.so[+11564]
0.06%     libopusV2JNI.so[+16a6c]
0.06%     libopusV2JNI.so[+16d54]
0.06%     libopusV2JNI.so[+11768]
0.06%     libopusV2JNI.so[+df24]
0.06%     libopusV2JNI.so[+14548]
0.06%     libopusV2JNI.so[+14f4c]
0.06%     libopusV2JNI.so[+14e3c]
