Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 5617
Event count: 2463634078

Overhead  Symbol
0.01%     MterpDoSparseSwitch
0.01%     mterp_op_if_gt
0.01%     mterp_op_if_ne
0.00%     art::JNI::ReleaseIntArrayElements(_JNIEnv*, _jintArray*, int*, int)
0.00%     mterp_op_return_void_no_barrier
0.00%     mterp_op_add_long_2addr
0.00%     mterp_op_new_instance
0.00%     art::Thread::Park(bool, long)
0.00%     MterpIPutU32
0.00%     art::Thread::Unpark()
0.00%     art::Thread::ModifySuspendCountInternal(art::Thread*, int, art::Atomic<int>*, art::SuspendReason)
0.00%     art::ThreadList::Unregister(art::Thread*)
0.00%     void art::CheckedCall<int (void*, unsigned long, int), unsigned char*, unsigned long, int>(int  const(&)(void*, unsigned long, int), char const*, unsigned char*, unsigned long, int) (.llvm.3128353628027763186)
0.00%     art::jit::JitCompileTask::Run(art::Thread*)
0.00%     art::gc::space::RegionSpace::AllocNewTlab(art::Thread*, unsigned long)
0.00%     MterpIGetU32
0.00%     art::ConditionVariable::TimedWait(art::Thread*, long, int)
0.00%     art::Unsafe_park(_JNIEnv*, _jobject*, unsigned char, long)
